"","estimation_error","taskisclosed","activityafterdays","class"
"6352",1,5,0,"good"
"6362",1,7,0,"good"
"6372",1,7,0,"good"
"6382",1,7,0,"good"
"6392",1,7,0,"good"
"6402",1,7,0,"good"
"6413",1,7,0,"good"
"6422",1,7,0,"good"
"6432",1,7,0,"good"
"6442",14.5,7,0,"good"
"6452",14.5,7,0,"good"
"6462",14.5,7,0,"good"
"6472",14.5,7,0,"good"
"6482",14.5,7,0,"good"
"6492",14.5,7,0,"good"
"6502",14.5,7,0,"good"
"6513",14.5,7,0,"good"
"6522",14.5,7,0,"good"
"6532",14.5,7,0,"good"
"6542",2,8,0,"good"
"6552",2,8,0,"good"
"6562",2,8,0,"good"
"6572",2,8,0,"good"
"6582",2,8,0,"good"
"6592",2,8,0,"good"
"6602",2,8,0,"good"
"6613",2,8,0,"good"
"6622",0.5,9,0,"good"
"6632",0.5,9,0,"good"
"6642",0.5,9,0,"good"
"6652",0.5,9,0,"good"
"6662",0.5,9,0,"good"
"6672",0.5,9,0,"good"
"6682",0.5,9,0,"good"
"6692",0.5,9,0,"good"
"6702",2,10,0,"good"
"6713",2,10,0,"good"
"6722",2,10,0,"good"
"6732",2,10,0,"good"
"6742",2,10,0,"good"
"6752",2,10,0,"good"
"6762",2,10,0,"good"
"6772",2,10,0,"good"
"6782",4.25,9,0,"good"
"6792",4.25,9,0,"good"
"6802",4.25,9,0,"good"
"6813",4.25,9,0,"good"
"6822",4.25,9,0,"good"
"6832",4.25,9,0,"good"
"6842",4.25,9,0,"good"
"6852",4.25,9,0,"good"
"6862",4.25,9,0,"good"
"6872",0,13,0,"medium"
"6882",0,13,0,"medium"
"6892",0,13,0,"medium"
"6902",0,13,0,"medium"
"6913",0,13,0,"medium"
"6922",0,13,0,"medium"
"6932",0,13,0,"medium"
"6942",0,13,0,"medium"
"6952",1,13,0,"medium"
"6962",1,13,0,"medium"
"6972",1,13,0,"medium"
"6982",1,13,0,"medium"
"6992",1,13,0,"medium"
"7002",1,13,0,"medium"
"7013",1,13,0,"medium"
"7022",1,13,0,"medium"
"7032",0,13,0,"medium"
"7042",0,13,0,"medium"
"7052",0,13,0,"medium"
"7062",0,13,0,"medium"
"7072",0,13,0,"medium"
"7082",0,13,0,"medium"
"7092",0,13,0,"medium"
"7103",0,13,0,"medium"
"7113",1,13,0,"medium"
"7122",1,13,0,"medium"
"7132",1,13,0,"medium"
"7142",1,13,0,"medium"
"7152",1,13,0,"medium"
"7162",1,13,0,"medium"
"7172",1,13,0,"medium"
"7182",1,13,0,"medium"
"7192",1,14,0,"medium"
"7202",1,14,0,"medium"
"7213",1,14,0,"medium"
"7222",1,14,0,"medium"
"7232",1,14,0,"medium"
"7242",1,14,0,"medium"
"7252",1,14,0,"medium"
"7262",1,14,0,"medium"
"7272",3,14,0,"medium"
"7282",3,14,0,"medium"
"7292",3,14,0,"medium"
"7302",3,14,0,"medium"
"7313",3,14,0,"medium"
"7322",3,14,0,"medium"
"7332",3,14,0,"medium"
"7342",3,14,0,"medium"
"7352",0.5,14,0,"medium"
"7362",0.5,14,0,"medium"
"7372",0.5,14,0,"medium"
"7382",0.5,14,0,"medium"
"7392",0.5,14,0,"medium"
"7402",0.5,14,0,"medium"
"7413",0.5,14,0,"medium"
"7422",0.5,14,0,"medium"
"7432",8,0,0,"good"
"7442",3,0,1,"good"
"7452",8,0,1,"good"
"7462",3,0,3,"good"
"7472",0.5,5,0,"good"
"7482",0.5,5,0,"good"
"7492",1,5,1,"good"
"7502",0,5,0,"good"
"7513",1,7,0,"good"
"7522",14.5,7,1,"good"
"7532",14.5,7,1,"good"
"7542",2,8,0,"good"
"7552",14.5,7,0,"good"
"7562",0.5,9,0,"good"
"7572",4.25,9,1,"good"
"7582",2,10,0,"good"
"7592",4.25,9,3,"good"
"7602",0,13,1,"medium"
"7613",0,13,0,"medium"
"7622",1,13,0,"medium"
"7632",1,13,1,"medium"
"7642",3,14,0,"medium"
"7652",1,14,0,"medium"
"7662",0.5,14,0,"medium"
"7672",2,24,0,"medium"
"7682",2,24,0,"medium"
"7692",2,24,0,"medium"
"7702",2,24,0,"medium"
"7713",2,24,0,"medium"
"7722",2,24,0,"medium"
"7732",2,24,0,"medium"
"7742",2,24,0,"medium"
"7752",2,24,0,"medium"
"7762",2,24,0,"medium"
"7772",2,24,0,"medium"
"7782",2,24,0,"medium"
"7792",2,24,0,"medium"
"7802",2,24,0,"medium"
"7813",2,9,0,"good"
"7822",2,9,0,"good"
"7832",2,9,0,"good"
"7842",2,9,0,"good"
"7852",2,9,0,"good"
"7862",2,9,0,"good"
"7872",2,9,0,"good"
"7882",2,9,0,"good"
"7892",2,9,0,"good"
"7902",2,9,0,"good"
"7913",2,9,0,"good"
"7922",2,9,0,"good"
"7932",2,9,0,"good"
"7942",2,9,0,"good"
"7952",2,11,0,"good"
"7962",2,11,0,"good"
"7972",2,11,0,"good"
"7982",2,11,0,"good"
"7992",2,11,0,"good"
"8002",2,11,0,"good"
"8013",2,11,0,"good"
"8022",0.5,2,0,"good"
"8032",0.5,2,0,"good"
"8042",0.5,2,0,"good"
"8052",0.5,2,0,"good"
"8062",0.5,2,0,"good"
"8072",0.5,2,0,"good"
"8082",0.5,2,0,"good"
"8092",0.5,2,0,"good"
"8103",1,2,0,"good"
"8113",1,2,0,"good"
"8122",1,2,0,"good"
"8132",1,2,0,"good"
"8142",1,2,0,"good"
"8152",1,2,0,"good"
"8162",1,2,0,"good"
"8172",1,2,0,"good"
"8182",3,2,0,"good"
"8192",3,2,0,"good"
"8202",3,2,0,"good"
"8213",3,2,0,"good"
"8222",3,2,0,"good"
"8232",3,2,0,"good"
"8242",3,2,0,"good"
"8252",3,2,0,"good"
"8262",0,3,0,"good"
"8272",2,3,0,"good"
"8282",2,3,0,"good"
"8292",2,3,0,"good"
"8302",2,3,0,"good"
"8313",2,3,0,"good"
"8322",2,3,0,"good"
"8332",2,3,0,"good"
"8342",2,3,0,"good"
"8352",2,3,0,"good"
"8362",7,3,0,"good"
"8372",7,3,0,"good"
"8382",7,3,0,"good"
"8392",7,3,0,"good"
"8402",7,3,0,"good"
"8413",7,3,0,"good"
"8422",7,3,0,"good"
"8432",7,3,0,"good"
"8442",7,3,0,"good"
"8452",3,3,0,"good"
"8462",3,3,0,"good"
"8472",3,3,0,"good"
"8482",3,3,0,"good"
"8492",3,3,0,"good"
"8502",3,3,0,"good"
"8513",3,3,0,"good"
"8522",3,3,0,"good"
"8532",3,3,0,"good"
"8542",2,3,0,"good"
"8552",3,3,0,"good"
"8562",7,3,0,"good"
"8572",14,7,0,"good"
"8582",14,7,0,"good"
"8592",14,7,0,"good"
"8602",14,7,0,"good"
"8613",14,7,0,"good"
"8622",14,7,0,"good"
"8632",14,7,0,"good"
"8642",14,7,0,"good"
"8652",14,7,0,"good"
"8662",14,7,0,"good"
"8672",6,7,0,"good"
"8682",6,7,0,"good"
"8692",6,7,0,"good"
"8702",6,7,0,"good"
"8713",6,7,0,"good"
"8722",6,7,0,"good"
"8732",6,7,0,"good"
"8742",6,7,0,"good"
"8752",6,7,0,"good"
"8762",0,7,0,"good"
"8772",0,7,0,"good"
"8782",0,7,0,"good"
"8792",0,7,0,"good"
"8802",0,7,0,"good"
"8813",0,7,0,"good"
"8822",0,7,0,"good"
"8832",0,7,0,"good"
"8842",0,7,0,"good"
"8852",6,7,0,"good"
"8862",6,7,0,"good"
"8872",0,7,0,"good"
"8882",2,10,0,"good"
"8892",2,10,0,"good"
"8902",2,10,0,"good"
"8913",2,10,0,"good"
"8922",2,10,0,"good"
"8932",2,10,0,"good"
"8942",2,10,0,"good"
"8952",2,10,0,"good"
"8962",2,10,0,"good"
"8972",2,10,0,"good"
"8982",2,10,0,"good"
"8992",2,10,0,"good"
"9002",2,10,0,"good"
"9013",2,10,0,"good"
"9022",2,10,0,"good"
"9032",3,10,0,"good"
"9042",3,10,0,"good"
"9052",3,10,0,"good"
"9062",3,10,0,"good"
"9072",3,10,0,"good"
"9082",3,10,0,"good"
"9092",3,10,0,"good"
"9103",3,10,0,"good"
"9113",8.5,11,0,"good"
"9122",8.5,11,0,"good"
"9132",8.5,11,0,"good"
"9142",8.5,11,0,"good"
"9152",8.5,11,0,"good"
"9162",8.5,11,0,"good"
"9172",8.5,11,0,"good"
"9182",8.5,11,0,"good"
"9192",0,3,0,"good"
"9202",0,3,0,"good"
"9213",0,3,0,"good"
"9222",0,3,0,"good"
"9232",0,3,0,"good"
"9242",0,3,0,"good"
"9252",0,3,0,"good"
"9262",2,11,0,"good"
"9272",1,11,0,"good"
"9282",1,11,0,"good"
"9292",1,11,0,"good"
"9302",1,11,0,"good"
"9313",1,11,0,"good"
"9322",1,11,0,"good"
"9332",1,11,0,"good"
"9342",1,11,0,"good"
"9352",8.5,11,0,"good"
"9362",0,3,0,"good"
"9372",2,11,0,"good"
"9382",0,3,0,"good"
"9392",2,11,0,"good"
"9402",8.5,11,0,"good"
"9413",1,11,0,"good"
"9422",0.5,2,0,"good"
"9432",3,2,0,"good"
"9442",1,2,2,"good"
"9452",2,3,1,"good"
"9462",7,3,0,"good"
"9472",3,3,4,"good"
"9482",14,7,0,"good"
"9492",2,9,1,"good"
"9502",2,9,0,"good"
"9513",0,7,0,"good"
"9522",6,7,0,"good"
"9532",3,10,1,"good"
"9542",2,10,0,"good"
"9552",2,10,0,"good"
"9562",2,24,0,"medium"
"9572",2,24,3,"medium"
"9582",8.5,11,0,"good"
"9592",1,11,0,"good"
"9602",2,11,0,"good"
"9613",2,65,0,"bad"
"9622",2,65,0,"bad"
"9632",2,65,0,"bad"
"9642",2,65,0,"bad"
"9652",2,65,0,"bad"
"9662",2,65,0,"bad"
"9672",2,65,0,"bad"
"9682",2,183,0,"bad"
"9692",2,183,0,"bad"
"9702",2,183,0,"bad"
"9713",2,183,0,"bad"
"9722",2,183,0,"bad"
"9732",2,183,0,"bad"
"9742",2,183,0,"bad"
"9752",2,40,0,"bad"
"9762",2,40,0,"bad"
"9772",2,40,0,"bad"
"9782",2,40,0,"bad"
"9792",2,40,0,"bad"
"9802",2,40,0,"bad"
"9813",2,40,0,"bad"
"9822",13.5,2,0,"good"
"9832",13.5,2,0,"good"
"9842",13.5,2,0,"good"
"9852",13.5,2,0,"good"
"9862",13.5,2,0,"good"
"9872",13.5,2,0,"good"
"9882",13.5,2,0,"good"
"9892",13.5,2,0,"good"
"9902",13.5,2,0,"good"
"9913",1,2,0,"good"
"9922",1,2,0,"good"
"9932",1,2,0,"good"
"9942",1,2,0,"good"
"9952",1,2,0,"good"
"9962",1,2,0,"good"
"9972",1,2,0,"good"
"9982",1,2,1,"good"
"9992",1,2,0,"good"
"10002",1,2,0,"good"
"10013",13.5,2,0,"good"
"10022",7,4,0,"good"
"10032",7,4,0,"good"
"10042",7,4,0,"good"
"10052",7,4,0,"good"
"10062",7,4,0,"good"
"10072",7,4,0,"good"
"10082",7,4,0,"good"
"10092",7,4,0,"good"
"10103",5.5,8,0,"good"
"10113",5.5,8,0,"good"
"10122",5.5,8,0,"good"
"10132",5.5,8,0,"good"
"10142",5.5,8,0,"good"
"10152",5.5,8,0,"good"
"10162",5.5,8,0,"good"
"10172",5.5,8,0,"good"
"10182",6,9,0,"good"
"10192",6,9,0,"good"
"10202",6,9,0,"good"
"10213",6,9,0,"good"
"10222",6,9,0,"good"
"10232",6,9,0,"good"
"10242",6,9,0,"good"
"10252",6,9,0,"good"
"10262",1,9,0,"good"
"10272",1,9,0,"good"
"10282",1,9,0,"good"
"10292",1,9,0,"good"
"10302",1,9,0,"good"
"10313",1,9,0,"good"
"10322",1,9,0,"good"
"10332",1,9,0,"good"
"10342",1,10,0,"good"
"10352",1,10,0,"good"
"10362",1,10,0,"good"
"10372",1,10,0,"good"
"10382",1,10,0,"good"
"10392",1,10,0,"good"
"10402",1,10,0,"good"
"10413",1,10,0,"good"
"10422",1,10,0,"good"
"10432",1,10,0,"good"
"10442",1,10,0,"good"
"10452",1,10,0,"good"
"10462",1,10,0,"good"
"10472",1,10,0,"good"
"10482",1,10,0,"good"
"10492",1,10,0,"good"
"10502",1,10,0,"good"
"10513",1,10,0,"good"
"10522",1,10,0,"good"
"10532",1,10,0,"good"
"10542",1,10,0,"good"
"10552",1,10,0,"good"
"10562",1,10,0,"good"
"10572",1,10,0,"good"
"10582",2,10,0,"good"
"10592",2,10,0,"good"
"10602",2,10,0,"good"
"10613",2,10,0,"good"
"10622",2,10,0,"good"
"10632",2,10,0,"good"
"10642",2,10,0,"good"
"10652",2,10,0,"good"
"10662",1,11,0,"good"
"10672",1,11,0,"good"
"10682",1,11,0,"good"
"10692",1,11,0,"good"
"10702",1,11,0,"good"
"10713",1,11,0,"good"
"10722",1,11,0,"good"
"10732",1,11,0,"good"
"10742",3,11,0,"good"
"10752",3,11,0,"good"
"10762",3,11,0,"good"
"10772",3,11,0,"good"
"10782",3,11,0,"good"
"10792",3,11,0,"good"
"10802",3,11,0,"good"
"10813",3,11,0,"good"
"10822",18,12,0,"medium"
"10832",18,12,0,"medium"
"10842",18,12,0,"medium"
"10852",18,12,0,"medium"
"10862",18,12,0,"medium"
"10872",18,12,0,"medium"
"10882",18,12,0,"medium"
"10892",18,12,0,"medium"
"10902",18,12,1,"medium"
"10913",1,2,1,"good"
"10922",13.5,2,0,"good"
"10932",7,4,4,"good"
"10942",5.5,8,1,"good"
"10952",18,12,0,"medium"
"10962",18,12,0,"medium"
"10972",18,12,0,"medium"
"10982",18,12,0,"medium"
"10992",18,12,0,"medium"
"11002",18,12,0,"medium"
"11013",18,12,0,"medium"
"11022",18,12,0,"medium"
"11032",18,12,0,"medium"
"11042",2,8,0,"good"
"11052",2,8,0,"good"
"11062",2,8,0,"good"
"11072",2,8,0,"good"
"11082",2,8,0,"good"
"11092",2,8,0,"good"
"11103",2,8,0,"good"
"11113",2,8,0,"good"
"11122",18,12,0,"medium"
"11132",18,12,0,"medium"
"11142",18,12,0,"medium"
"11152",18,12,0,"medium"
"11162",18,12,0,"medium"
"11172",18,12,0,"medium"
"11182",18,12,0,"medium"
"11192",18,12,0,"medium"
"11202",16,9,0,"good"
"11213",16,9,0,"good"
"11222",16,9,0,"good"
"11232",16,9,0,"good"
"11242",16,9,0,"good"
"11252",16,9,0,"good"
"11262",16,9,0,"good"
"11272",16,9,0,"good"
"11282",16,9,0,"good"
"11292",5,11,0,"good"
"11302",5,11,0,"good"
"11313",5,11,0,"good"
"11322",5,11,0,"good"
"11332",5,11,0,"good"
"11342",5,11,0,"good"
"11352",5,11,0,"good"
"11362",5,11,0,"good"
"11372",16,9,0,"good"
"11382",5.5,14,0,"medium"
"11392",5.5,14,0,"medium"
"11402",5.5,14,0,"medium"
"11413",5.5,14,0,"medium"
"11422",5.5,14,0,"medium"
"11432",5.5,14,0,"medium"
"11442",5.5,14,0,"medium"
"11452",5.5,14,0,"medium"
"11462",3,15,0,"medium"
"11472",3,15,0,"medium"
"11482",3,15,0,"medium"
"11492",3,15,0,"medium"
"11502",3,15,0,"medium"
"11513",3,15,0,"medium"
"11522",3,15,0,"medium"
"11532",3,15,0,"medium"
"11542",2.5,15,0,"medium"
"11552",2.5,15,0,"medium"
"11562",2.5,15,0,"medium"
"11572",2.5,15,0,"medium"
"11582",2.5,15,0,"medium"
"11592",2.5,15,0,"medium"
"11602",2.5,15,0,"medium"
"11613",2.5,15,0,"medium"
"11622",25.5,18,0,"medium"
"11632",25.5,18,0,"medium"
"11642",25.5,18,0,"medium"
"11652",25.5,18,0,"medium"
"11662",25.5,18,0,"medium"
"11672",25.5,18,0,"medium"
"11682",25.5,18,0,"medium"
"11692",25.5,18,0,"medium"
"11702",25.5,18,0,"medium"
"11713",25.5,18,0,"medium"
"11722",7,23,0,"medium"
"11732",7,23,0,"medium"
"11742",7,23,0,"medium"
"11752",7,23,0,"medium"
"11762",7,23,0,"medium"
"11772",7,23,0,"medium"
"11782",7,23,0,"medium"
"11792",7,23,0,"medium"
"11802",7.2,24,0,"medium"
"11813",7.2,24,0,"medium"
"11822",7.2,24,0,"medium"
"11832",7.2,24,0,"medium"
"11842",7.2,24,0,"medium"
"11852",7.2,24,0,"medium"
"11862",7.2,24,0,"medium"
"11872",7.2,24,0,"medium"
"11882",25.5,18,0,"medium"
"11892",25.5,18,0,"medium"
"11902",6,9,0,"good"
"11913",1,9,1,"good"
"11922",1,10,0,"good"
"11932",1,10,1,"good"
"11942",7,24,0,"medium"
"11952",7,24,0,"medium"
"11962",7,24,0,"medium"
"11972",7,24,0,"medium"
"11982",7,24,0,"medium"
"11992",7,24,0,"medium"
"12002",7,24,0,"medium"
"12013",7,24,0,"medium"
"12022",7.2,27,0,"medium"
"12032",7.2,27,0,"medium"
"12042",7.2,27,0,"medium"
"12052",7.2,27,0,"medium"
"12062",7.2,27,0,"medium"
"12072",7.2,27,0,"medium"
"12082",7.2,27,0,"medium"
"12092",7.2,27,0,"medium"
"12103",2,10,0,"good"
"12113",6.5,28,0,"medium"
"12122",6.5,28,0,"medium"
"12132",6.5,28,0,"medium"
"12142",6.5,28,0,"medium"
"12152",6.5,28,0,"medium"
"12162",6.5,28,0,"medium"
"12172",6.5,28,0,"medium"
"12182",6.5,28,0,"medium"
"12192",1,28,0,"medium"
"12202",1,28,0,"medium"
"12213",1,28,0,"medium"
"12222",1,28,0,"medium"
"12232",1,28,0,"medium"
"12242",1,28,0,"medium"
"12252",1,28,0,"medium"
"12262",1,28,0,"medium"
"12272",6.2,29,0,"medium"
"12282",6.2,29,0,"medium"
"12292",6.2,29,0,"medium"
"12302",6.2,29,0,"medium"
"12313",6.2,29,0,"medium"
"12322",6.2,29,0,"medium"
"12332",6.2,29,0,"medium"
"12342",6.2,29,0,"medium"
"12352",5.5,30,0,"medium"
"12362",5.5,30,0,"medium"
"12372",5.5,30,0,"medium"
"12382",5.5,30,0,"medium"
"12392",5.5,30,0,"medium"
"12402",5.5,30,0,"medium"
"12413",5.5,30,0,"medium"
"12422",5.5,30,0,"medium"
"12432",5,30,0,"medium"
"12442",5,30,0,"medium"
"12452",5,30,0,"medium"
"12462",5,30,0,"medium"
"12472",5,30,0,"medium"
"12482",5,30,0,"medium"
"12492",5,30,0,"medium"
"12502",5,30,0,"medium"
"12513",5,30,0,"medium"
"12522",0,31,0,"medium"
"12532",0,31,0,"medium"
"12542",0,31,0,"medium"
"12552",0,31,0,"medium"
"12562",0,31,0,"medium"
"12572",0,31,0,"medium"
"12582",0,31,0,"medium"
"12592",0,31,0,"medium"
"12602",1,10,0,"good"
"12613",1,11,0,"good"
"12622",3,11,5,"good"
"12632",2,8,0,"good"
"12642",18,12,2,"medium"
"12652",16,9,2,"good"
"12662",5,11,3,"good"
"12672",5.5,14,0,"medium"
"12682",2.5,21,0,"medium"
"12692",2.5,21,0,"medium"
"12702",2.5,21,0,"medium"
"12713",2.5,21,0,"medium"
"12722",2.5,21,0,"medium"
"12732",2.5,21,0,"medium"
"12742",2.5,21,0,"medium"
"12752",2.5,21,0,"medium"
"12762",2,21,0,"medium"
"12772",2,21,0,"medium"
"12782",2,21,0,"medium"
"12792",2,21,0,"medium"
"12802",2,21,0,"medium"
"12813",2,21,0,"medium"
"12822",2,21,0,"medium"
"12832",2,21,0,"medium"
"12842",2,22,0,"medium"
"12852",2,22,0,"medium"
"12862",2,22,0,"medium"
"12872",2,22,0,"medium"
"12882",2,22,0,"medium"
"12892",2,22,0,"medium"
"12902",2,22,0,"medium"
"12913",2,22,0,"medium"
"12922",3,22,0,"medium"
"12932",3,22,0,"medium"
"12942",3,22,0,"medium"
"12952",3,22,0,"medium"
"12962",3,22,0,"medium"
"12972",3,22,0,"medium"
"12982",3,22,0,"medium"
"12992",3,22,0,"medium"
"13002",1,20,0,"medium"
"13013",1,20,0,"medium"
"13022",1,20,0,"medium"
"13032",1,20,0,"medium"
"13042",1,20,0,"medium"
"13052",1,20,0,"medium"
"13062",1,20,0,"medium"
"13072",1,20,0,"medium"
"13082",0,22,0,"medium"
"13092",0,22,0,"medium"
"13103",0,22,0,"medium"
"13113",0,22,0,"medium"
"13122",0,22,0,"medium"
"13132",0,22,0,"medium"
"13142",0,22,0,"medium"
"13152",0,22,0,"medium"
"13162",1,22,0,"medium"
"13172",1,22,0,"medium"
"13182",1,22,0,"medium"
"13192",1,22,0,"medium"
"13202",1,22,0,"medium"
"13213",1,22,0,"medium"
"13222",1,22,0,"medium"
"13232",1,22,0,"medium"
"13242",1,22,0,"medium"
"13252",1,22,0,"medium"
"13262",1,22,0,"medium"
"13272",1,22,0,"medium"
"13282",1,22,0,"medium"
"13292",1,22,0,"medium"
"13302",1,22,0,"medium"
"13313",1,22,0,"medium"
"13322",2,23,0,"medium"
"13332",2,23,0,"medium"
"13342",2,23,0,"medium"
"13352",2,23,0,"medium"
"13362",2,23,0,"medium"
"13372",2,23,0,"medium"
"13382",2,23,0,"medium"
"13392",2,23,0,"medium"
"13402",0.5,23,0,"medium"
"13413",0.5,23,0,"medium"
"13422",0.5,23,0,"medium"
"13432",0.5,23,0,"medium"
"13442",0.5,23,0,"medium"
"13452",0.5,23,0,"medium"
"13462",0.5,23,0,"medium"
"13472",0.5,23,0,"medium"
"13482",0,23,0,"medium"
"13492",0,23,0,"medium"
"13502",0,23,0,"medium"
"13513",0,23,0,"medium"
"13522",0,23,0,"medium"
"13532",0,23,0,"medium"
"13542",0,23,0,"medium"
"13552",0,23,0,"medium"
"13562",6.5,24,0,"medium"
"13572",6.5,24,0,"medium"
"13582",6.5,24,0,"medium"
"13592",6.5,24,0,"medium"
"13602",6.5,24,0,"medium"
"13613",6.5,24,0,"medium"
"13622",6.5,24,0,"medium"
"13632",6.5,24,0,"medium"
"13642",0.5,27,0,"medium"
"13652",0.5,27,0,"medium"
"13662",0.5,27,0,"medium"
"13672",0.5,27,0,"medium"
"13682",0.5,27,0,"medium"
"13692",0.5,27,0,"medium"
"13702",0.5,27,0,"medium"
"13713",0.5,27,0,"medium"
"13722",2,27,0,"medium"
"13732",2,27,0,"medium"
"13742",2,27,0,"medium"
"13752",2,27,0,"medium"
"13762",2,27,0,"medium"
"13772",2,27,0,"medium"
"13782",2,27,0,"medium"
"13792",2,27,0,"medium"
"13802",1,27,0,"medium"
"13813",1,27,0,"medium"
"13822",1,27,0,"medium"
"13832",1,27,0,"medium"
"13842",1,27,0,"medium"
"13852",1,27,0,"medium"
"13862",1,27,0,"medium"
"13872",1,27,0,"medium"
"13882",23,29,0,"medium"
"13892",23,29,0,"medium"
"13902",23,29,0,"medium"
"13913",23,29,0,"medium"
"13922",23,29,0,"medium"
"13932",23,29,0,"medium"
"13942",23,29,0,"medium"
"13952",23,29,0,"medium"
"13962",23,29,0,"medium"
"13972",23,29,0,"medium"
"13982",23,29,0,"medium"
"13992",23,29,0,"medium"
"14002",23,29,0,"medium"
"14013",23,29,0,"medium"
"14022",23,29,0,"medium"
"14032",23,29,0,"medium"
"14042",23,29,0,"medium"
"14052",23,29,0,"medium"
"14062",23,29,0,"medium"
"14072",6,31,0,"medium"
"14082",6,31,0,"medium"
"14092",6,31,0,"medium"
"14103",6,31,0,"medium"
"14113",6,31,0,"medium"
"14122",6,31,0,"medium"
"14132",6,31,0,"medium"
"14142",6,31,0,"medium"
"14152",1,34,0,"medium"
"14162",1,34,0,"medium"
"14172",1,34,0,"medium"
"14182",1,34,0,"medium"
"14192",1,34,0,"medium"
"14202",1,34,0,"medium"
"14213",1,34,0,"medium"
"14222",1,34,0,"medium"
"14232",3.5,34,0,"medium"
"14242",3.5,34,0,"medium"
"14252",3.5,34,0,"medium"
"14262",3.5,34,0,"medium"
"14272",3.5,34,0,"medium"
"14282",3.5,34,0,"medium"
"14292",3.5,34,0,"medium"
"14302",3.5,34,0,"medium"
"14313",7.5,35,0,"medium"
"14322",7.5,35,0,"medium"
"14332",7.5,35,0,"medium"
"14342",7.5,35,0,"medium"
"14352",7.5,35,0,"medium"
"14362",7.5,35,0,"medium"
"14372",7.5,35,0,"medium"
"14382",7.5,35,0,"medium"
"14392",5,36,0,"medium"
"14402",5,36,0,"medium"
"14413",5,36,0,"medium"
"14422",5,36,0,"medium"
"14432",5,36,0,"medium"
"14442",5,36,0,"medium"
"14452",5,36,0,"medium"
"14462",0,36,0,"medium"
"14472",0,36,0,"medium"
"14482",0,36,0,"medium"
"14492",0,36,0,"medium"
"14502",0,36,0,"medium"
"14513",0,36,0,"medium"
"14522",0,36,0,"medium"
"14532",5,36,0,"medium"
"14542",5,36,0,"medium"
"14552",5,36,0,"medium"
"14562",5,36,0,"medium"
"14572",5,36,0,"medium"
"14582",5,36,0,"medium"
"14592",5,36,0,"medium"
"14602",5,36,0,"medium"
"14613",0,36,0,"medium"
"14622",0,36,0,"medium"
"14632",0,36,0,"medium"
"14642",0,36,0,"medium"
"14652",0,36,0,"medium"
"14662",0,36,0,"medium"
"14672",0,36,0,"medium"
"14682",0,36,0,"medium"
"14692",0,37,0,"medium"
"14702",0,37,0,"medium"
"14713",0,37,0,"medium"
"14722",0,37,0,"medium"
"14732",0,37,0,"medium"
"14742",0,37,0,"medium"
"14752",0,37,0,"medium"
"14762",0,37,0,"medium"
"14772",1,37,0,"medium"
"14782",1,37,0,"medium"
"14792",1,37,0,"medium"
"14802",1,37,0,"medium"
"14813",1,37,0,"medium"
"14822",1,37,0,"medium"
"14832",1,37,0,"medium"
"14842",1,37,0,"medium"
"14852",0,37,0,"medium"
"14862",0,37,0,"medium"
"14872",0,37,0,"medium"
"14882",0,37,0,"medium"
"14892",0,37,0,"medium"
"14902",0,37,0,"medium"
"14913",0,37,0,"medium"
"14922",0,37,0,"medium"
"14932",1,37,0,"medium"
"14942",1,37,0,"medium"
"14952",1,37,0,"medium"
"14962",1,37,0,"medium"
"14972",1,37,0,"medium"
"14982",1,37,0,"medium"
"14992",1,37,0,"medium"
"15002",1,37,0,"medium"
"15013",0,37,0,"medium"
"15022",0,37,0,"medium"
"15032",0,37,0,"medium"
"15042",0,37,0,"medium"
"15052",0,37,0,"medium"
"15062",0,37,0,"medium"
"15072",0,37,0,"medium"
"15082",0,37,0,"medium"
"15092",2,38,0,"medium"
"15103",2,38,0,"medium"
"15113",2,38,0,"medium"
"15122",2,38,0,"medium"
"15132",2,38,0,"medium"
"15142",2,38,0,"medium"
"15152",2,38,0,"medium"
"15162",2,38,0,"medium"
"15172",2,38,0,"medium"
"15182",2,38,0,"medium"
"15192",2,38,0,"medium"
"15202",2,38,0,"medium"
"15213",2,38,0,"medium"
"15222",2,38,0,"medium"
"15232",2,38,0,"medium"
"15242",2,38,0,"medium"
"15252",3,15,0,"medium"
"15262",2.5,15,8,"medium"
"15272",25.5,18,1,"medium"
"15282",7,23,1,"medium"
"15292",7.2,24,0,"medium"
"15302",7,24,4,"medium"
"15313",7.2,27,0,"medium"
"15322",6.5,28,1,"medium"
"15332",1,28,1,"medium"
"15342",6.2,29,0,"medium"
"15352",5.5,30,1,"medium"
"15362",5,30,0,"medium"
"15372",2,40,0,"bad"
"15382",6,24,0,"medium"
"15392",6,24,0,"medium"
"15402",6,24,0,"medium"
"15413",6,24,0,"medium"
"15422",6,24,0,"medium"
"15432",6,24,0,"medium"
"15442",6,24,0,"medium"
"15452",6,24,0,"medium"
"15462",7,25,0,"medium"
"15472",7,25,0,"medium"
"15482",7,25,0,"medium"
"15492",7,25,0,"medium"
"15502",7,25,0,"medium"
"15513",7,25,0,"medium"
"15522",7,25,0,"medium"
"15532",7,25,0,"medium"
"15542",2,26,0,"medium"
"15552",2,26,0,"medium"
"15562",2,26,0,"medium"
"15572",2,26,0,"medium"
"15582",2,26,0,"medium"
"15592",2,26,0,"medium"
"15602",2,26,0,"medium"
"15613",2,26,0,"medium"
"15622",0,26,0,"medium"
"15632",0,26,0,"medium"
